#  gamma_0, gamma_1, gamma_2, gamma_3, K_0, T_0, phi_0, ecc_0, omega_0, K_1, T_1, phi_1, ecc_1, omega_1, sigma_0, sigma_1, sigma_2, sigma_3, 
# 
-5.287189999999999657e+01 6.861069999999999780e+00 3.809360000000000127e+03 3.818639999999999873e+03 9.934659999999999513e+01 5.164569999999999794e+01 4.148359999999999825e-01 6.000130000000000186e-01 3.025749999999999940e+00 9.982569999999999766e+01 2.451909999999999854e+03 2.217919999999999892e+00 4.308779999999999832e-01 4.738699999999999690e+00 5.516409999999999592e+00 9.933400000000000674e+00 1.645680000000000121e+01 1.320480000000000054e+01
-4.993359999999999843e+01 7.736060000000000159e+00 3.812809999999999945e+03 3.818110000000000127e+03 9.984680000000000177e+01 5.163839999999999719e+01 1.822370000000000045e+00 5.973549999999999693e-01 3.081490000000000062e+00 9.972419999999999618e+01 2.485039999999999964e+03 4.385970000000000368e+00 4.596709999999999963e-01 4.704640000000000377e+00 3.815409999999999968e+00 9.232960000000000278e+00 1.154860000000000042e+01 1.222419999999999973e+01
-4.728390000000000271e+01 1.063209999999999944e+01 3.812300000000000182e+03 3.824300000000000182e+03 9.991479999999999961e+01 2.506000000000000000e+03 6.061869999999999870e+00 4.795440000000000258e-01 4.614489999999999981e+00 9.971160000000000423e+01 5.164260000000000161e+01 1.395100000000000007e+00 6.022119999999999695e-01 3.015420000000000211e+00 3.892860000000000070e-02 9.704050000000000509e+00 1.632219999999999871e+01 1.090460000000000029e+01
-5.301749999999999829e+01 1.690360000000000085e+00 3.810150000000000091e+03 3.824349999999999909e+03 9.993850000000000477e+01 5.164710000000000178e+01 1.876530000000000031e+00 6.045660000000000478e-01 3.032379999999999853e+00 9.984439999999999316e+01 2.448599999999999909e+03 3.600319999999999909e-02 4.282250000000000223e-01 4.714900000000000091e+00 4.472109999999999808e+00 1.081390000000000029e+01 1.369669999999999987e+01 1.649620000000000175e+01
-5.096390000000000242e+01 9.739100000000000534e+00 3.817059999999999945e+03 3.821289999999999964e+03 9.980710000000000548e+01 5.164580000000000126e+01 8.587449999999999806e-01 6.038350000000000106e-01 3.047890000000000210e+00 9.973820000000000618e+01 2.472690000000000055e+03 4.844859999999999722e+00 4.564329999999999776e-01 4.677139999999999631e+00 3.001920000000000144e+00 9.786170000000000258e+00 1.040990000000000038e+01 1.005780000000000030e+01
-5.201599999999999824e+01 3.942120000000000068e+00 3.814030000000000200e+03 3.820639999999999873e+03 9.992180000000000462e+01 2.472429999999999836e+03 4.165029999999999788e+00 4.233460000000000001e-01 4.712539999999999729e+00 9.972339999999999804e+01 5.164719999999999800e+01 2.515779999999999905e+00 6.005829999999999780e-01 3.032039999999999846e+00 3.908620000000000150e-02 1.171940000000000026e+01 9.160379999999999967e+00 1.347600000000000087e+01
-5.565950000000000131e+01 6.747779999999999667e+00 3.815469999999999800e+03 3.816820000000000164e+03 9.991679999999999495e+01 2.490480000000000018e+03 5.363540000000000418e+00 4.429750000000000076e-01 4.714540000000000397e+00 9.981029999999999802e+01 5.164900000000000091e+01 3.819870000000000210e-01 6.107029999999999959e-01 3.073809999999999931e+00 5.482829999999999870e+00 9.699220000000000397e+00 1.387599999999999945e+01 1.177299999999999969e+01
-5.108259999999999934e+01 7.822300000000000253e+00 3.814030000000000200e+03 3.820030000000000200e+03 9.994169999999999732e+01 2.487699999999999818e+03 4.732140000000000235e+00 4.421660000000000035e-01 4.712939999999999685e+00 9.997669999999999391e+01 5.164070000000000249e+01 2.662580000000000169e+00 6.135230000000000405e-01 3.063499999999999890e+00 3.069609999999999950e+00 1.014789999999999992e+01 1.126709999999999923e+01 6.265220000000000233e+00
-5.070920000000000272e+01 7.490610000000000213e+00 3.817690000000000055e+03 3.821679999999999836e+03 9.980370000000000630e+01 5.164379999999999882e+01 1.749249999999999972e+00 5.973479999999999901e-01 3.050409999999999844e+00 9.947839999999999350e+01 2.485099999999999909e+03 4.574040000000000106e+00 4.391450000000000076e-01 4.686259999999999870e+00 1.808619999999999950e-01 9.820970000000000866e+00 8.879450000000000287e+00 8.506859999999999644e+00
-5.535640000000000072e+01 3.916679999999999939e+00 3.807690000000000055e+03 3.819179999999999836e+03 9.997180000000000177e+01 5.164200000000000301e+01 4.057599999999999874e+00 6.130189999999999806e-01 3.040529999999999955e+00 9.990510000000000446e+01 2.433840000000000146e+03 5.841829999999999856e+00 4.180699999999999972e-01 4.748809999999999754e+00 4.228259999999999685e+00 8.785339999999999705e+00 1.673389999999999844e+01 9.135590000000000543e+00
-5.138250000000000028e+01 7.878630000000000244e+00 3.810869999999999891e+03 3.817309999999999945e+03 9.990269999999999584e+01 5.164200000000000301e+01 3.960399999999999920e+00 6.027780000000000360e-01 3.039930000000000021e+00 9.972190000000000509e+01 2.450840000000000146e+03 5.806770000000000209e+00 4.406930000000000014e-01 4.684370000000000367e+00 9.568259999999999543e-01 8.504080000000000084e+00 1.207360000000000078e+01 1.170589999999999975e+01
-4.872670000000000101e+01 1.039189999999999969e+01 3.806610000000000127e+03 3.818340000000000146e+03 9.979189999999999827e+01 5.164309999999999690e+01 4.008239999999999803e+00 6.073009999999999797e-01 3.016500000000000181e+00 9.979070000000000107e+01 2.455679999999999836e+03 5.657079999999999664e+00 4.793410000000000171e-01 4.649189999999999934e+00 4.830169999999999852e+00 8.878180000000000405e+00 1.975649999999999906e+01 8.325820000000000221e+00
-5.324860000000000326e+01 5.582390000000000185e+00 3.814070000000000164e+03 3.815960000000000036e+03 9.995430000000000348e+01 5.164139999999999731e+01 4.696549999999999891e-01 5.995580000000000354e-01 3.045889999999999986e+00 9.968359999999999843e+01 2.456829999999999927e+03 2.295859999999999790e+00 4.221099999999999852e-01 4.692409999999999748e+00 6.507249999999999979e+00 1.025000000000000000e+01 1.037739999999999974e+01 8.885590000000000543e+00
-4.885329999999999728e+01 8.748559999999999448e+00 3.816800000000000182e+03 3.815900000000000091e+03 9.926720000000000255e+01 2.438000000000000000e+03 4.086299999999999599e+00 4.417869999999999853e-01 4.671859999999999680e+00 9.994589999999999463e+01 5.164139999999999731e+01 6.435060000000000224e-01 6.035890000000000422e-01 3.052770000000000206e+00 1.834959999999999924e-01 9.188340000000000174e+00 1.219159999999999933e+01 8.232540000000000191e+00
-5.690950000000000131e+01 6.137609999999999566e+00 3.807300000000000182e+03 3.816570000000000164e+03 9.991670000000000584e+01 2.436119999999999891e+03 5.434269999999999712e+00 4.163089999999999846e-01 4.762909999999999755e+00 9.984659999999999513e+01 5.164470000000000027e+01 4.864330000000000043e-01 6.164899999999999824e-01 3.034759999999999902e+00 6.624819999999999709e+00 1.049160000000000004e+01 1.491239999999999988e+01 9.995010000000000616e+00
-5.203529999999999944e+01 7.905369999999999564e+00 3.812000000000000000e+03 3.823269999999999982e+03 9.959420000000000073e+01 2.487679999999999836e+03 4.686390000000000278e+00 4.579300000000000037e-01 4.724459999999999660e+00 9.971939999999999316e+01 5.164070000000000249e+01 2.663520000000000110e+00 6.041609999999999481e-01 3.075219999999999843e+00 5.498780000000000001e+00 9.450160000000000338e+00 1.527210000000000001e+01 8.462360000000000326e+00
-5.121179999999999666e+01 8.055630000000000734e+00 3.811710000000000036e+03 3.819929999999999836e+03 9.887340000000000373e+01 5.164629999999999654e+01 3.955929999999999946e+00 6.036390000000000366e-01 3.012109999999999843e+00 9.970980000000000132e+01 2.453309999999999945e+03 5.850480000000000125e+00 4.451080000000000036e-01 4.698649999999999771e+00 6.053200000000000358e+00 9.912340000000000373e+00 1.269100000000000072e+01 1.148889999999999922e+01
-5.643809999999999860e+01 3.041290000000000049e+00 3.814820000000000164e+03 3.819329999999999927e+03 9.994679999999999609e+01 5.164739999999999753e+01 3.846989999999999910e+00 5.927989999999999648e-01 3.070269999999999833e+00 9.949450000000000216e+01 2.416929999999999836e+03 5.482569999999999943e+00 4.094400000000000261e-01 4.765019999999999811e+00 5.478270000000000195e+00 1.062880000000000003e+01 9.526519999999999655e+00 7.985249999999999737e+00
-5.508440000000000225e+01 2.802109999999999879e+00 3.813170000000000073e+03 3.818800000000000182e+03 9.998810000000000286e+01 5.163980000000000103e+01 3.921110000000000095e+00 6.084199999999999608e-01 3.092670000000000030e+00 9.964799999999999613e+01 2.438670000000000073e+03 5.741970000000000240e+00 4.025059999999999749e-01 4.818999999999999950e+00 6.857969999999999899e+00 1.026130000000000031e+01 9.374520000000000408e+00 1.565429999999999922e+01
-5.122379999999999711e+01 6.507450000000000401e+00 3.813159999999999854e+03 3.819269999999999982e+03 9.990829999999999700e+01 5.163600000000000279e+01 8.692779999999999951e-01 6.011429999999999829e-01 3.056810000000000027e+00 9.986419999999999675e+01 2.467730000000000018e+03 4.863459999999999894e+00 4.272819999999999951e-01 4.704250000000000043e+00 4.365289999999999893e+00 9.555350000000000676e+00 9.074730000000000629e+00 8.501670000000000726e+00
-5.244440000000000168e+01 6.075540000000000163e+00 3.811260000000000218e+03 3.817949999999999818e+03 9.966889999999999361e+01 5.164419999999999789e+01 3.912469999999999892e+00 6.003270000000000550e-01 3.039320000000000022e+00 9.973239999999999839e+01 2.453309999999999945e+03 5.848410000000000331e+00 4.300840000000000218e-01 4.700669999999999682e+00 5.145959999999999646e+00 1.019730000000000025e+01 1.375779999999999959e+01 1.337079999999999913e+01
-5.239829999999999899e+01 3.998200000000000198e+00 3.807329999999999927e+03 3.814079999999999927e+03 9.878310000000000457e+01 5.163980000000000103e+01 3.914730000000000043e+00 6.179750000000000520e-01 3.034909999999999997e+00 9.996309999999999718e+01 2.443500000000000000e+03 5.725830000000000197e+00 4.123359999999999803e-01 4.722409999999999997e+00 5.866179999999999950e+00 1.077800000000000047e+01 1.114129999999999932e+01 1.227870000000000061e+01
-4.888960000000000150e+01 6.714819999999999567e+00 3.817449999999999818e+03 3.816699999999999818e+03 9.995680000000000121e+01 2.474820000000000164e+03 3.929640000000000022e+00 4.609139999999999904e-01 4.668129999999999669e+00 9.988890000000000668e+01 5.164939999999999998e+01 2.727310000000000123e+00 5.931560000000000166e-01 3.049310000000000187e+00 5.304369999999999918e-02 1.026249999999999929e+01 1.278619999999999912e+01 1.339370000000000083e+01
-5.266080000000000183e+01 4.970790000000000042e+00 3.815150000000000091e+03 3.819090000000000146e+03 9.992109999999999559e+01 2.424130000000000109e+03 5.580829999999999735e+00 4.202549999999999897e-01 4.745540000000000092e+00 9.973869999999999436e+01 5.164159999999999684e+01 1.522920000000000051e+00 5.955479999999999663e-01 3.036109999999999864e+00 4.386949999999999683e+00 9.428430000000000533e+00 1.424290000000000056e+01 1.084709999999999930e+01
-5.653829999999999956e+01 4.887739999999999974e+00 3.813300000000000182e+03 3.821000000000000000e+03 9.961039999999999850e+01 2.453139999999999873e+03 5.368269999999999875e+00 3.981270000000000087e-01 4.789649999999999963e+00 9.974120000000000630e+01 5.164939999999999998e+01 2.991089999999999804e+00 6.086080000000000378e-01 3.073900000000000077e+00 7.703789999999999694e+00 9.911849999999999383e+00 6.834789999999999921e+00 1.126060000000000016e+01
-4.666850000000000165e+01 1.102420000000000044e+01 3.812449999999999818e+03 3.821780000000000200e+03 9.851380000000000337e+01 2.516300000000000182e+03 6.107179999999999609e+00 4.769390000000000018e-01 4.611379999999999590e+00 9.970569999999999311e+01 5.164260000000000161e+01 1.409070000000000045e+00 5.997489999999999766e-01 3.060340000000000060e+00 1.123309999999999934e-02 1.055509999999999948e+01 1.671910000000000096e+01 8.291570000000000107e+00
-5.124569999999999936e+01 4.335560000000000080e+00 3.812389999999999873e+03 3.821239999999999782e+03 9.990099999999999625e+01 2.513489999999999782e+03 5.516210000000000058e+00 4.610779999999999879e-01 4.684949999999999726e+00 9.971099999999999852e+01 5.163850000000000051e+01 2.853250000000000064e+00 6.009320000000000217e-01 3.055349999999999788e+00 5.376640000000000086e+00 9.661089999999999733e+00 2.038179999999999836e+01 5.601029999999999731e+00
-5.277720000000000056e+01 6.923199999999999577e+00 3.812000000000000000e+03 3.820889999999999873e+03 9.965630000000000166e+01 5.163389999999999702e+01 1.035050000000000026e+00 6.026070000000000038e-01 3.030590000000000117e+00 9.940479999999999450e+01 2.448039999999999964e+03 4.864580000000000126e+00 4.281220000000000026e-01 4.741789999999999949e+00 4.723939999999999806e+00 9.667590000000000572e+00 1.433539999999999992e+01 1.272550000000000026e+01
-5.018269999999999698e+01 5.804380000000000095e+00 3.806550000000000182e+03 3.819010000000000218e+03 9.942069999999999652e+01 2.431260000000000218e+03 5.404779999999999696e+00 4.412209999999999743e-01 4.707130000000000258e+00 9.964010000000000389e+01 5.164139999999999731e+01 5.050970000000000182e-01 6.005160000000000498e-01 3.066500000000000004e+00 1.551290000000000058e+00 1.007210000000000072e+01 1.419319999999999915e+01 1.084839999999999982e+01
-5.349739999999999895e+01 4.929909999999999570e+00 3.818570000000000164e+03 3.819559999999999945e+03 9.993739999999999668e+01 5.164309999999999690e+01 3.910670000000000091e+00 6.023629999999999818e-01 3.068109999999999893e+00 9.934449999999999648e+01 2.453329999999999927e+03 5.849649999999999572e+00 4.247420000000000084e-01 4.765789999999999971e+00 6.509599999999999831e+00 1.073959999999999937e+01 1.251270000000000060e+01 1.477529999999999966e+01
-5.100759999999999650e+01 7.767489999999999561e+00 3.810170000000000073e+03 3.817829999999999927e+03 9.986820000000000164e+01 5.164589999999999748e+01 1.118999999999999995e+00 5.976280000000000481e-01 3.096130000000000049e+00 9.974230000000000018e+01 2.462670000000000073e+03 4.621690000000000076e+00 4.429379999999999984e-01 4.649339999999999584e+00 6.070280000000000342e+00 1.047119999999999962e+01 1.066239999999999988e+01 8.741740000000000066e+00
-4.987149999999999750e+01 9.229119999999999990e+00 3.810349999999999909e+03 3.823739999999999782e+03 9.967629999999999768e+01 2.506010000000000218e+03 6.071089999999999876e+00 4.656899999999999928e-01 4.650260000000000282e+00 9.987930000000000064e+01 5.164260000000000161e+01 1.437310000000000088e+00 6.059539999999999926e-01 3.037069999999999936e+00 2.719349999999999934e+00 8.298249999999999460e+00 1.651160000000000139e+01 1.098150000000000048e+01
-4.993359999999999843e+01 7.736060000000000159e+00 3.812809999999999945e+03 3.818110000000000127e+03 9.984680000000000177e+01 5.163839999999999719e+01 1.822370000000000045e+00 5.973549999999999693e-01 3.081490000000000062e+00 9.972419999999999618e+01 2.485039999999999964e+03 4.385970000000000368e+00 4.596709999999999963e-01 4.704640000000000377e+00 3.815409999999999968e+00 9.232960000000000278e+00 1.154860000000000042e+01 1.222419999999999973e+01
-5.189050000000000296e+01 9.449049999999999727e+00 3.812210000000000036e+03 3.814690000000000055e+03 9.884600000000000364e+01 2.419539999999999964e+03 6.122340000000000337e+00 4.456080000000000041e-01 4.630309999999999704e+00 9.980349999999999966e+01 5.163830000000000098e+01 1.567280000000000006e+00 6.059780000000000166e-01 3.044900000000000162e+00 6.851950000000000429e+00 9.963179999999999481e+00 1.880349999999999966e+01 1.057099999999999973e+01
-5.062969999999999970e+01 1.043570000000000064e+01 3.811739999999999782e+03 3.817880000000000109e+03 9.993949999999999534e+01 5.164589999999999748e+01 1.208849999999999980e+00 6.023640000000000105e-01 3.060010000000000119e+00 9.901399999999999579e+01 2.470150000000000091e+03 4.718230000000000146e+00 4.604110000000000147e-01 4.664830000000000254e+00 2.356560000000000044e-01 1.145139999999999958e+01 1.448649999999999949e+01 1.006540000000000035e+01
-4.995629999999999882e+01 7.955180000000000362e+00 3.810059999999999945e+03 3.817679999999999836e+03 9.938859999999999673e+01 5.163600000000000279e+01 9.324000000000000066e-01 6.048310000000000075e-01 3.027940000000000076e+00 9.949479999999999791e+01 2.460349999999999909e+03 4.984569999999999723e+00 4.382789999999999742e-01 4.686659999999999826e+00 3.278820000000000068e+00 9.443390000000000839e+00 1.362490000000000023e+01 1.191510000000000069e+01
-5.233250000000000313e+01 5.494919999999999582e+00 3.813239999999999782e+03 3.820110000000000127e+03 9.953730000000000189e+01 5.164200000000000301e+01 3.985679999999999890e+00 6.147909999999999764e-01 3.048070000000000057e+00 9.968529999999999802e+01 2.465599999999999909e+03 5.740929999999999644e+00 4.264589999999999770e-01 4.727500000000000036e+00 1.790440000000000087e-01 1.060200000000000031e+01 1.820739999999999981e+01 7.920679999999999943e+00
-4.900500000000000256e+01 8.667149999999999466e+00 3.812530000000000200e+03 3.819389999999999873e+03 9.989140000000000441e+01 5.164419999999999789e+01 3.919029999999999792e+00 5.930889999999999773e-01 3.046050000000000146e+00 9.991599999999999682e+01 2.453300000000000182e+03 5.833109999999999573e+00 4.589449999999999918e-01 4.673869999999999969e+00 6.676120000000000054e+00 1.119849999999999923e+01 1.599629999999999974e+01 7.527190000000000047e+00
-5.172610000000000241e+01 5.148930000000000007e+00 3.815679999999999836e+03 3.815059999999999945e+03 9.936570000000000391e+01 5.164569999999999794e+01 4.300470000000000126e-01 6.077590000000000492e-01 3.062549999999999883e+00 9.996290000000000475e+01 2.461760000000000218e+03 2.308489999999999931e+00 4.352880000000000082e-01 4.695509999999999629e+00 5.572639999999999816e+00 9.885350000000000747e+00 1.159939999999999927e+01 8.555270000000000152e+00
-5.203960000000000008e+01 7.010259999999999714e+00 3.818369999999999891e+03 3.822599999999999909e+03 9.976260000000000616e+01 2.467570000000000164e+03 4.450949999999999740e+00 4.305260000000000198e-01 4.699699999999999989e+00 9.994270000000000209e+01 5.164719999999999800e+01 2.503319999999999990e+00 5.947419999999999929e-01 3.051800000000000068e+00 1.367990000000000039e-01 1.120270000000000010e+01 1.378320000000000078e+01 1.132929999999999993e+01
-5.044210000000000349e+01 5.305780000000000385e+00 3.809710000000000036e+03 3.819980000000000018e+03 9.947249999999999659e+01 2.462480000000000018e+03 4.130189999999999806e+00 4.295220000000000149e-01 4.691910000000000025e+00 9.935160000000000480e+01 5.164719999999999800e+01 2.609989999999999810e+00 6.063889999999999558e-01 3.006829999999999892e+00 6.316360000000000419e+00 9.398659999999999570e+00 8.412160000000000082e+00 1.376389999999999958e+01
-5.364849999999999852e+01 5.612099999999999866e+00 3.809969999999999800e+03 3.822010000000000218e+03 9.957940000000000680e+01 5.164569999999999794e+01 3.950250000000000150e-01 6.006669999999999510e-01 3.040029999999999788e+00 9.994679999999999609e+01 2.464199999999999818e+03 2.189109999999999889e+00 4.275599999999999956e-01 4.731390000000000207e+00 6.136389999999999567e+00 1.061599999999999966e+01 1.078309999999999924e+01 1.124089999999999989e+01
-5.387389999999999901e+01 4.296269999999999811e+00 3.811489999999999782e+03 3.818429999999999836e+03 9.988819999999999766e+01 5.164690000000000225e+01 9.849010000000000264e-01 6.169750000000000512e-01 3.049869999999999859e+00 9.892900000000000205e+01 2.452860000000000127e+03 4.658610000000000362e+00 4.146639999999999771e-01 4.736489999999999867e+00 3.382350000000000190e+00 1.038530000000000086e+01 1.457450000000000045e+01 1.199869999999999948e+01
-5.172610000000000241e+01 5.148930000000000007e+00 3.815679999999999836e+03 3.815059999999999945e+03 9.936570000000000391e+01 5.164569999999999794e+01 4.300470000000000126e-01 6.077590000000000492e-01 3.062549999999999883e+00 9.996290000000000475e+01 2.461760000000000218e+03 2.308489999999999931e+00 4.352880000000000082e-01 4.695509999999999629e+00 5.572639999999999816e+00 9.885350000000000747e+00 1.159939999999999927e+01 8.555270000000000152e+00
-5.201599999999999824e+01 3.942120000000000068e+00 3.814030000000000200e+03 3.820639999999999873e+03 9.992180000000000462e+01 2.472429999999999836e+03 4.165029999999999788e+00 4.233460000000000001e-01 4.712539999999999729e+00 9.972339999999999804e+01 5.164719999999999800e+01 2.515779999999999905e+00 6.005829999999999780e-01 3.032039999999999846e+00 3.908620000000000150e-02 1.171940000000000026e+01 9.160379999999999967e+00 1.347600000000000087e+01
-5.535640000000000072e+01 3.916679999999999939e+00 3.807690000000000055e+03 3.819179999999999836e+03 9.997180000000000177e+01 5.164200000000000301e+01 4.057599999999999874e+00 6.130189999999999806e-01 3.040529999999999955e+00 9.990510000000000446e+01 2.433840000000000146e+03 5.841829999999999856e+00 4.180699999999999972e-01 4.748809999999999754e+00 4.228259999999999685e+00 8.785339999999999705e+00 1.673389999999999844e+01 9.135590000000000543e+00
-5.298420000000000130e+01 7.366929999999999978e+00 3.810119999999999891e+03 3.819739999999999782e+03 9.952089999999999748e+01 5.164309999999999690e+01 3.985110000000000152e+00 6.122090000000000032e-01 3.034190000000000165e+00 9.940760000000000218e+01 2.453230000000000018e+03 5.620960000000000178e+00 4.424150000000000027e-01 4.731379999999999697e+00 6.695640000000000036e+00 8.712300000000000821e+00 1.810210000000000008e+01 1.398820000000000086e+01
-5.362960000000000349e+01 3.528589999999999893e+00 3.812909999999999854e+03 3.820929999999999836e+03 9.974710000000000321e+01 2.426469999999999800e+03 5.407840000000000202e+00 4.192279999999999895e-01 4.776069999999999816e+00 9.990089999999999293e+01 5.164470000000000027e+01 5.097239999999999549e-01 6.087770000000000126e-01 3.068480000000000096e+00 6.338870000000000005e+00 9.024729999999999919e+00 6.930019999999999847e+00 9.703160000000000451e+00
-5.112480000000000047e+01 6.382390000000000008e+00 3.811590000000000146e+03 3.820820000000000164e+03 9.979049999999999443e+01 2.474840000000000146e+03 3.962860000000000049e+00 4.458639999999999826e-01 4.696089999999999876e+00 9.995789999999999509e+01 5.164939999999999998e+01 2.692289999999999850e+00 5.972319999999999851e-01 3.028010000000000090e+00 1.515070000000000028e-01 9.478239999999999554e+00 1.455860000000000021e+01 1.213199999999999967e+01
-5.247610000000000241e+01 5.527219999999999800e+00 3.810059999999999945e+03 3.819610000000000127e+03 9.955599999999999739e+01 2.425929999999999836e+03 4.023590000000000444e+00 4.214330000000000020e-01 4.735219999999999985e+00 9.962319999999999709e+01 5.164719999999999800e+01 2.730599999999999916e+00 6.085920000000000218e-01 3.037150000000000016e+00 3.772639999999999993e+00 9.235210000000000363e+00 1.044929999999999914e+01 1.496069999999999922e+01
-5.358019999999999783e+01 5.612199999999999633e+00 3.810360000000000127e+03 3.821050000000000182e+03 9.957529999999999859e+01 2.473019999999999982e+03 5.668330000000000091e+00 4.367800000000000016e-01 4.725369999999999848e+00 9.960139999999999816e+01 5.163510000000000133e+01 1.577339999999999964e+00 6.115340000000000220e-01 3.041409999999999947e+00 7.029219999999999580e+00 1.119449999999999967e+01 1.658869999999999933e+01 1.464630000000000010e+01
-5.147899999999999920e+01 4.726600000000000357e+00 3.810260000000000218e+03 3.816360000000000127e+03 9.953170000000000073e+01 2.470409999999999854e+03 5.331190000000000317e+00 4.249990000000000157e-01 4.731130000000000280e+00 9.953130000000000166e+01 5.163479999999999848e+01 6.099079999999999835e+00 5.965479999999999672e-01 3.050600000000000200e+00 6.416290000000000049e+00 9.538529999999999731e+00 1.357680000000000042e+01 1.325939999999999941e+01
-4.928179999999999694e+01 8.831839999999999691e+00 3.807880000000000109e+03 3.815699999999999818e+03 9.912290000000000134e+01 2.426389999999999873e+03 5.242939999999999934e+00 4.510620000000000185e-01 4.695649999999999658e+00 9.993880000000000052e+01 5.163380000000000081e+01 4.503969999999999918e-01 6.106439999999999646e-01 3.057999999999999829e+00 3.386839999999999851e+00 1.060779999999999923e+01 1.286860000000000070e+01 9.997840000000000060e+00
-5.181320000000000192e+01 5.722120000000000317e+00 3.811780000000000200e+03 3.818139999999999873e+03 9.950969999999999516e+01 2.433699999999999818e+03 5.443050000000000388e+00 4.203180000000000249e-01 4.766210000000000058e+00 9.980979999999999563e+01 5.163810000000000144e+01 4.910959999999999770e-01 6.169980000000000464e-01 3.071870000000000100e+00 6.379999999999999893e+00 1.037959999999999994e+01 1.275189999999999912e+01 1.080729999999999968e+01
-5.177709999999999724e+01 1.028689999999999927e+01 3.813789999999999964e+03 3.814389999999999873e+03 9.989549999999999841e+01 2.438000000000000000e+03 4.112140000000000128e+00 4.433949999999999836e-01 4.664019999999999833e+00 9.959529999999999461e+01 5.163920000000000243e+01 6.393760000000000554e-01 6.004059999999999953e-01 3.047890000000000210e+00 1.116780000000000030e-02 9.851599999999999469e+00 1.838660000000000139e+01 7.874819999999999709e+00
-5.083480000000000132e+01 7.266280000000000072e+00 3.813000000000000000e+03 3.819510000000000218e+03 9.927960000000000207e+01 5.163810000000000144e+01 4.520489999999999786e-01 6.043669999999999876e-01 3.045560000000000045e+00 9.991610000000000014e+01 2.489179999999999836e+03 2.171819999999999862e+00 4.406689999999999774e-01 4.665230000000000210e+00 5.569799999999999862e+00 9.118700000000000472e+00 1.556419999999999959e+01 1.167520000000000024e+01
-4.778269999999999840e+01 1.048809999999999931e+01 3.813980000000000018e+03 3.814550000000000182e+03 9.943179999999999552e+01 5.164580000000000126e+01 1.070470000000000033e+00 5.963669999999999805e-01 3.072340000000000071e+00 9.897339999999999804e+01 2.414199999999999818e+03 4.613349999999999618e+00 4.569059999999999788e-01 4.623669999999999725e+00 3.805759999999999699e-02 1.040910000000000046e+01 1.566980000000000040e+01 1.124409999999999954e+01
-5.072279999999999944e+01 8.097739999999999938e+00 3.810559999999999945e+03 3.818329999999999927e+03 9.992220000000000368e+01 2.487710000000000036e+03 4.783710000000000129e+00 4.490930000000000200e-01 4.674970000000000070e+00 9.991070000000000562e+01 5.164180000000000348e+01 2.642220000000000013e+00 6.143729999999999469e-01 3.015169999999999906e+00 3.496430000000000149e+00 9.814270000000000493e+00 1.452169999999999916e+01 1.486609999999999943e+01
-5.156360000000000099e+01 8.025900000000000034e+00 3.813489999999999782e+03 3.821780000000000200e+03 9.954319999999999879e+01 5.164139999999999731e+01 4.735550000000000037e-01 6.068860000000000365e-01 3.047079999999999789e+00 9.902330000000000609e+01 2.456829999999999927e+03 2.256219999999999892e+00 4.470069999999999877e-01 4.726600000000000357e+00 6.045860000000000234e+00 1.093650000000000055e+01 1.270759999999999934e+01 1.250890000000000057e+01
-4.939070000000000249e+01 6.468460000000000321e+00 3.809710000000000036e+03 3.819820000000000164e+03 9.988580000000000325e+01 5.164580000000000126e+01 1.029460000000000042e+00 5.928229999999999889e-01 3.024529999999999941e+00 9.997729999999999961e+01 2.452829999999999927e+03 4.598250000000000171e+00 4.314450000000000229e-01 4.715390000000000192e+00 4.057949999999999946e+00 1.127699999999999925e+01 1.185989999999999966e+01 1.265949999999999953e+01
-4.903269999999999840e+01 8.180680000000000618e+00 3.814519999999999982e+03 3.821309999999999945e+03 9.988729999999999620e+01 2.487699999999999818e+03 4.796109999999999651e+00 4.617260000000000253e-01 4.630580000000000140e+00 9.976260000000000616e+01 5.164070000000000249e+01 2.663539999999999797e+00 6.068419999999999925e-01 3.043810000000000127e+00 1.592570000000000097e-02 9.592169999999999419e+00 1.659639999999999915e+01 1.077929999999999922e+01
-4.939370000000000260e+01 6.615289999999999893e+00 3.808489999999999782e+03 3.819230000000000018e+03 9.937130000000000507e+01 2.467570000000000164e+03 4.448940000000000339e+00 4.571990000000000220e-01 4.696270000000000167e+00 9.991800000000000637e+01 5.164719999999999800e+01 2.488869999999999916e+00 5.959710000000000285e-01 3.042530000000000179e+00 1.637510000000000007e-02 1.076580000000000048e+01 1.354930000000000057e+01 1.126389999999999958e+01
-5.064399999999999835e+01 7.653419999999999668e+00 3.812369999999999891e+03 3.819619999999999891e+03 9.987319999999999709e+01 5.164309999999999690e+01 3.904609999999999914e+00 5.963990000000000125e-01 3.035849999999999937e+00 9.996670000000000300e+01 2.455780000000000200e+03 5.862059999999999604e+00 4.395439999999999903e-01 4.709869999999999557e+00 5.373290000000000011e-02 8.859830000000000538e+00 1.369849999999999923e+01 7.969430000000000014e+00
-5.162219999999999942e+01 6.605559999999999654e+00 3.810389999999999873e+03 3.815530000000000200e+03 9.997839999999999350e+01 2.397760000000000218e+03 4.776360000000000383e+00 4.226260000000000017e-01 4.715760000000000396e+00 9.992100000000000648e+01 5.163960000000000150e+01 2.624289999999999790e+00 6.089189999999999880e-01 3.078860000000000152e+00 5.856029999999999625e+00 1.058360000000000056e+01 1.395809999999999995e+01 1.025220000000000020e+01
